document_idx,topic,probability,date,macro_theme
420,0,0.7381068591265252,2022-01-11 09:14:00,NFTs and Digital Collectibles
421,0,1.0,2022-01-11 10:16:00,Market and Financial Services
422,-1,0.0,2022-01-11 11:03:00,Market and Financial Services
423,2,0.4469950966557515,2022-01-11 11:35:00,NFTs and Digital Collectibles
424,2,1.0,2022-01-11 12:16:00,NFTs and Digital Collectibles
425,0,1.0,2022-01-11 12:57:00,Market and Financial Services
426,-1,0.0,2022-01-11 13:55:00,Market and Financial Services
427,0,1.0,2022-01-11 14:58:00,Technology and Innovation
428,-1,0.0,2022-01-11 15:32:00,NFTs and Digital Collectibles
429,0,1.0,2022-01-11 16:52:00,Technology and Innovation
430,-1,0.0,2022-01-12 00:00:00,Technology and Innovation
431,0,1.0,2022-01-12 00:00:00,Market and Financial Services
432,-1,0.0,2022-01-12 00:00:00,NFTs and Digital Collectibles
433,0,1.0,2022-01-12 00:00:00,NFTs and Digital Collectibles
434,-1,0.0,2022-01-12 00:00:00,Security and Fraud
435,-1,0.0,2022-01-12 00:00:00,NFTs and Digital Collectibles
436,0,0.5829969068192888,2022-01-12 00:00:00,Market and Financial Services
437,0,0.3620259593592196,2022-01-12 00:00:00,NFTs and Digital Collectibles
438,0,1.0,2022-01-12 00:00:00,NFTs and Digital Collectibles
439,0,0.6613519007413269,2022-01-12 00:00:00,NFTs and Digital Collectibles
440,6,0.3057263934063127,2022-01-12 00:00:00,NFTs and Digital Collectibles
441,-1,0.0,2022-01-12 00:00:00,Technology and Innovation
442,0,0.674098483669933,2022-01-12 00:00:00,Market and Financial Services
443,0,1.0,2022-01-12 00:00:00,Governance and Organizations
444,0,1.0,2022-01-12 04:37:00,Security and Fraud
445,0,1.0,2022-01-12 08:38:00,Legal and Regulatory Affairs
446,0,0.3544199799107785,2022-01-12 09:29:00,Legal and Regulatory Affairs
447,0,1.0,2022-01-12 10:24:00,Technology and Innovation
448,0,0.2655427727198213,2022-01-12 12:35:00,Market and Financial Services
449,0,1.0,2022-01-12 13:33:00,Market and Financial Services
450,0,1.0,2022-01-12 15:09:00,Security and Fraud
451,0,0.979381573893827,2022-01-12 16:50:00,Technology and Innovation
452,0,0.3695127364795611,2022-01-12 19:00:00,Market and Financial Services
453,0,1.0,2022-01-12 21:00:00,Technology and Innovation
454,0,1.0,2022-01-13 00:00:00,Technology and Innovation
455,-1,0.0,2022-01-13 00:00:00,Market and Financial Services
456,0,1.0,2022-01-13 00:00:00,NFTs and Digital Collectibles
457,0,0.7879953236874466,2022-01-13 00:00:00,NFTs and Digital Collectibles
458,-1,0.0,2022-01-13 00:00:00,Market and Financial Services
459,0,1.0,2022-01-13 00:00:00,Market and Financial Services
460,-1,0.0,2022-01-13 00:00:00,Market and Financial Services
461,0,0.6812482211523487,2022-01-13 00:00:00,Market and Financial Services
462,0,1.0,2022-01-13 00:00:00,Legal and Regulatory Affairs
463,0,1.0,2022-01-13 00:00:00,NFTs and Digital Collectibles
464,-1,0.0,2022-01-13 00:00:00,Technology and Innovation
465,0,0.952490199702865,2022-01-13 00:00:00,NFTs and Digital Collectibles
466,0,0.6702293536820294,2022-01-13 04:42:00,Market and Financial Services
467,0,1.0,2022-01-13 08:56:00,Technology and Innovation
468,0,1.0,2022-01-13 10:05:00,NFTs and Digital Collectibles
469,0,1.0,2022-01-13 10:46:00,Security and Fraud
470,-1,0.0,2022-01-13 11:22:00,Legal and Regulatory Affairs
471,0,1.0,2022-01-13 12:30:00,Technology and Innovation
472,-1,0.0,2022-01-13 13:51:00,Market and Financial Services
473,0,1.0,2022-01-13 15:09:00,NFTs and Digital Collectibles
474,0,1.0,2022-01-13 17:29:00,Technology and Innovation
475,0,0.8251328738203771,2022-01-13 19:00:00,NFTs and Digital Collectibles
476,0,0.8665152318948192,2022-01-14 00:00:00,Legal and Regulatory Affairs
477,0,0.7428372356340804,2022-01-14 00:00:00,Market and Financial Services
478,0,0.5928850544665197,2022-01-14 00:00:00,Technology and Innovation
479,0,1.0,2022-01-14 00:00:00,Market and Financial Services
480,0,1.0,2022-01-14 00:00:00,Technology and Innovation
481,0,1.0,2022-01-14 00:00:00,Technology and Innovation
482,2,1.0,2022-01-14 00:00:00,Market and Financial Services
483,0,1.0,2022-01-14 00:00:00,NFTs and Digital Collectibles
484,-1,0.0,2022-01-14 00:00:00,NFTs and Digital Collectibles
485,0,0.3551282079008973,2022-01-14 00:00:00,Legal and Regulatory Affairs
486,0,0.9285939830387244,2022-01-14 00:00:00,Technology and Innovation
487,-1,0.0,2022-01-14 00:00:00,NFTs and Digital Collectibles
488,0,1.0,2022-01-14 00:00:00,Technology and Innovation
489,0,1.0,2022-01-14 00:00:00,NFTs and Digital Collectibles
490,0,1.0,2022-01-14 00:00:00,NFTs and Digital Collectibles
491,0,0.7967988117607131,2022-01-14 00:00:00,Technology and Innovation
492,0,1.0,2022-01-14 00:00:00,Technology and Innovation
493,0,1.0,2022-01-14 00:00:00,NFTs and Digital Collectibles
494,0,1.0,2022-01-14 00:00:00,Technology and Innovation
495,-1,0.0,2022-01-14 00:00:00,NFTs and Digital Collectibles
496,0,1.0,2022-01-14 00:00:00,Market and Financial Services
497,0,1.0,2022-01-14 00:00:00,Market and Financial Services
498,0,0.8197748870927254,2022-01-14 00:00:00,Technology and Innovation
499,0,1.0,2022-01-14 00:00:00,Technology and Innovation
500,0,1.0,2022-01-14 00:00:00,Security and Fraud
501,0,1.0,2022-01-14 00:00:00,Market and Financial Services
502,1,1.0,2022-01-14 01:00:00,Legal and Regulatory Affairs
503,0,1.0,2022-01-14 04:30:00,NFTs and Digital Collectibles
504,1,1.0,2022-01-14 08:24:00,Legal and Regulatory Affairs
505,0,1.0,2022-01-14 08:41:00,Market and Financial Services
506,0,0.5228731093905279,2022-01-14 09:14:00,NFTs and Digital Collectibles
507,0,0.8144544178181576,2022-01-14 10:17:00,Technology and Innovation
508,0,1.0,2022-01-14 11:02:00,Market and Financial Services
509,0,0.9602937942051648,2022-01-14 12:03:00,NFTs and Digital Collectibles
510,0,1.0,2022-01-14 13:20:00,Security and Fraud
511,1,1.0,2022-01-14 15:15:00,Legal and Regulatory Affairs
512,-1,0.0,2022-01-14 16:17:00,NFTs and Digital Collectibles
513,0,1.0,2022-01-14 16:43:00,Technology and Innovation
514,-1,0.0,2022-01-14 18:00:00,Market and Financial Services
515,0,1.0,2022-01-15 00:00:00,Legal and Regulatory Affairs
516,0,1.0,2022-01-15 00:00:00,Market and Financial Services
517,0,0.8722205120027391,2022-01-15 00:00:00,Technology and Innovation
518,-1,0.0,2022-01-15 00:00:00,Technology and Innovation
519,-1,0.0,2022-01-15 00:00:00,Market and Financial Services
520,0,1.0,2022-01-16 00:00:00,NFTs and Digital Collectibles
521,0,0.799922713312808,2022-01-16 16:01:00,NFTs and Digital Collectibles
522,-1,0.0,2022-01-16 20:01:00,Market and Financial Services
523,0,0.6319077624927641,2022-01-16 21:01:00,Market and Financial Services
524,0,1.0,2022-01-16 23:01:00,NFTs and Digital Collectibles
525,0,1.0,2022-01-17 04:36:00,Market and Financial Services
526,0,1.0,2022-01-17 08:26:00,Technology and Innovation
527,-1,0.0,2022-01-17 09:02:00,Market and Financial Services
528,0,1.0,2022-01-17 09:20:00,NFTs and Digital Collectibles
529,-1,0.0,2022-01-17 09:32:00,Market and Financial Services
530,2,1.0,2022-01-17 09:42:00,NFTs and Digital Collectibles
531,-1,0.0,2022-01-17 09:42:00,Technology and Innovation
532,0,0.3017434502706165,2022-01-17 10:11:00,Technology and Innovation
533,0,1.0,2022-01-17 10:47:00,NFTs and Digital Collectibles
534,0,1.0,2022-01-17 10:53:00,Security and Fraud
535,0,1.0,2022-01-17 11:21:00,Market and Financial Services
536,0,1.0,2022-01-17 12:00:00,Technology and Innovation
537,0,0.7662579274688681,2022-01-17 12:12:00,Market and Financial Services
538,0,1.0,2022-01-17 13:29:00,Market and Financial Services
539,-1,0.0,2022-01-17 13:39:00,Technology and Innovation
540,0,1.0,2022-01-17 13:46:00,Market and Financial Services
541,0,0.645120065165517,2022-01-17 13:52:00,Market and Financial Services
542,0,1.0,2022-01-17 14:32:00,Market and Financial Services
543,-1,0.0,2022-01-17 15:27:00,Market and Financial Services
544,0,1.0,2022-01-17 16:30:00,Market and Financial Services
545,0,1.0,2022-01-17 16:33:00,Technology and Innovation
546,0,1.0,2022-01-17 17:01:00,Technology and Innovation
547,0,0.6104387233308501,2022-01-17 17:08:00,Market and Financial Services
548,-1,0.0,2022-01-17 17:45:00,Technology and Innovation
549,-1,0.0,2022-01-17 18:18:00,Market and Financial Services
550,-1,0.0,2022-01-17 19:00:00,NFTs and Digital Collectibles
551,5,0.96722960154685,2022-01-17 20:29:00,Market and Financial Services
552,0,1.0,2022-01-17 21:00:00,NFTs and Digital Collectibles
553,0,1.0,2022-01-17 21:01:00,Technology and Innovation
554,-1,0.0,2022-01-17 23:01:00,Market and Financial Services
555,-1,0.0,2022-01-17 23:30:00,Market and Financial Services
556,0,1.0,2022-01-17 23:56:00,NFTs and Digital Collectibles
557,0,1.0,2022-01-18 01:00:00,Market and Financial Services
558,2,0.6411963112048685,2022-01-18 01:39:00,Technology and Innovation
559,-1,0.0,2022-01-18 02:18:00,Legal and Regulatory Affairs
560,-1,0.0,2022-01-18 03:58:00,Market and Financial Services
561,0,0.5187151546868767,2022-01-18 04:25:00,Market and Financial Services
562,0,1.0,2022-01-18 06:17:00,NFTs and Digital Collectibles
563,6,1.0,2022-01-18 06:23:00,Governance and Organizations
564,0,1.0,2022-01-18 08:25:00,NFTs and Digital Collectibles
565,2,1.0,2022-01-18 08:41:00,NFTs and Digital Collectibles
566,-1,0.0,2022-01-18 08:41:00,Legal and Regulatory Affairs
567,-1,0.0,2022-01-18 08:56:00,Technology and Innovation
568,0,0.8239377542027113,2022-01-18 09:00:00,Technology and Innovation
569,0,1.0,2022-01-18 09:42:00,Market and Financial Services
570,-1,0.0,2022-01-18 10:17:00,Market and Financial Services
571,-1,0.0,2022-01-18 10:36:00,Security and Fraud
572,-1,0.0,2022-01-18 10:42:00,Market and Financial Services
573,0,0.9051368714085604,2022-01-18 10:55:00,NFTs and Digital Collectibles
574,-1,0.0,2022-01-18 11:07:00,Legal and Regulatory Affairs
575,-1,0.0,2022-01-18 11:22:00,Security and Fraud
576,-1,0.0,2022-01-18 11:30:00,Technology and Innovation
577,0,0.7535101612083247,2022-01-18 12:22:00,Legal and Regulatory Affairs
578,0,0.6957582172481286,2022-01-18 12:24:00,Market and Financial Services
579,2,1.0,2022-01-18 13:35:00,Security and Fraud
580,0,1.0,2022-01-18 13:45:00,NFTs and Digital Collectibles
581,0,1.0,2022-01-18 14:02:00,Legal and Regulatory Affairs
582,0,0.2642785480034249,2022-01-18 14:04:00,Technology and Innovation
583,0,1.0,2022-01-18 15:00:00,Technology and Innovation
584,0,1.0,2022-01-18 15:03:00,Security and Fraud
585,0,1.0,2022-01-18 15:25:00,Market and Financial Services
586,0,1.0,2022-01-18 16:00:00,NFTs and Digital Collectibles
587,0,1.0,2022-01-18 16:19:00,NFTs and Digital Collectibles
588,0,1.0,2022-01-18 16:46:00,Technology and Innovation
589,0,1.0,2022-01-18 17:00:00,Market and Financial Services
590,0,1.0,2022-01-18 17:35:00,NFTs and Digital Collectibles
591,0,0.4652657256613489,2022-01-18 18:05:00,NFTs and Digital Collectibles
592,0,0.8525820615148529,2022-01-18 18:07:00,Legal and Regulatory Affairs
593,4,1.0,2022-01-18 19:30:00,Market and Financial Services
594,0,1.0,2022-01-18 21:00:00,NFTs and Digital Collectibles
595,-1,0.0,2022-01-18 21:08:00,Market and Financial Services
596,0,1.0,2022-01-18 21:30:00,Market and Financial Services
597,0,0.448314283932751,2022-01-18 21:51:00,Technology and Innovation
598,-1,0.0,2022-01-19 00:05:00,Technology and Innovation
599,0,1.0,2022-01-19 01:00:00,Market and Financial Services
600,-1,0.0,2022-01-19 01:30:00,Technology and Innovation
601,0,0.4972110784591654,2022-01-19 01:45:00,Security and Fraud
602,0,0.9268291990092128,2022-01-19 03:16:00,Legal and Regulatory Affairs
603,0,0.7441415022698294,2022-01-19 03:58:00,NFTs and Digital Collectibles
604,0,1.0,2022-01-19 04:17:00,Technology and Innovation
605,0,1.0,2022-01-19 04:52:00,Legal and Regulatory Affairs
606,-1,0.0,2022-01-19 05:41:00,Technology and Innovation
607,0,0.8283285344324666,2022-01-19 05:50:00,Market and Financial Services
608,0,0.8320969545682045,2022-01-19 06:16:00,Technology and Innovation
609,0,0.6508047724453191,2022-01-19 08:00:00,Technology and Innovation
610,0,1.0,2022-01-19 08:40:00,Technology and Innovation
611,0,1.0,2022-01-19 08:45:00,NFTs and Digital Collectibles
612,2,0.9232428865923796,2022-01-19 08:51:00,Technology and Innovation
613,0,1.0,2022-01-19 09:01:00,NFTs and Digital Collectibles
614,0,1.0,2022-01-19 09:08:00,NFTs and Digital Collectibles
615,2,1.0,2022-01-19 09:48:00,Market and Financial Services
616,0,1.0,2022-01-19 10:12:00,Market and Financial Services
617,-1,0.0,2022-01-19 10:12:00,NFTs and Digital Collectibles
618,2,0.6601552325231177,2022-01-19 10:20:00,NFTs and Digital Collectibles
619,-1,0.0,2022-01-19 10:38:00,Market and Financial Services
620,0,0.5852747484790914,2022-01-19 11:11:00,Technology and Innovation
621,0,0.9755039907446564,2022-01-19 11:44:00,Legal and Regulatory Affairs
622,0,1.0,2022-01-19 12:08:00,Governance and Organizations
623,0,0.6732257732237676,2022-01-19 12:16:00,Technology and Innovation
624,-1,0.0,2022-01-19 13:14:00,Market and Financial Services
625,-1,0.0,2022-01-19 13:34:00,Market and Financial Services
626,0,0.8311950037450682,2022-01-19 14:01:00,Technology and Innovation
627,-1,0.0,2022-01-19 15:14:00,Governance and Organizations
628,-1,0.0,2022-01-19 15:17:00,Technology and Innovation
629,0,1.0,2022-01-19 15:31:00,Technology and Innovation
630,0,0.717180902923374,2022-01-19 16:00:00,NFTs and Digital Collectibles
631,0,1.0,2022-01-19 17:15:00,Market and Financial Services
632,-1,0.0,2022-01-19 17:39:00,Market and Financial Services
633,0,1.0,2022-01-19 17:41:00,NFTs and Digital Collectibles
634,0,1.0,2022-01-19 18:10:00,Technology and Innovation
635,0,1.0,2022-01-19 19:01:00,Security and Fraud
636,0,0.9976817815963754,2022-01-19 19:02:00,NFTs and Digital Collectibles
637,0,0.7951410371621318,2022-01-19 19:03:00,Market and Financial Services
638,0,1.0,2022-01-19 20:00:00,Legal and Regulatory Affairs
639,-1,0.0,2022-01-19 20:06:00,Market and Financial Services
640,0,1.0,2022-01-19 20:31:00,NFTs and Digital Collectibles
641,0,0.8356054980999866,2022-01-19 22:00:00,Security and Fraud
642,-1,0.0,2022-01-19 22:04:00,Technology and Innovation
643,0,0.4512648182493594,2022-01-19 22:06:00,Technology and Innovation
644,0,1.0,2022-01-19 23:19:00,Technology and Innovation
645,0,1.0,2022-01-20 01:49:00,Technology and Innovation
646,2,1.0,2022-01-20 02:00:00,NFTs and Digital Collectibles
647,0,1.0,2022-01-20 02:22:00,Technology and Innovation
648,0,1.0,2022-01-20 04:34:00,Market and Financial Services
649,0,0.9949608454540004,2022-01-20 04:36:00,Technology and Innovation
650,0,1.0,2022-01-20 05:23:00,Legal and Regulatory Affairs
651,0,1.0,2022-01-20 05:32:00,Security and Fraud
652,0,0.7413974015519577,2022-01-20 06:01:00,NFTs and Digital Collectibles
653,0,1.0,2022-01-20 09:03:00,NFTs and Digital Collectibles
654,0,1.0,2022-01-20 09:13:00,Legal and Regulatory Affairs
655,-1,0.0,2022-01-20 09:35:00,Security and Fraud
656,0,1.0,2022-01-20 09:48:00,Security and Fraud
657,0,1.0,2022-01-20 10:32:00,Technology and Innovation
658,0,1.0,2022-01-20 10:44:00,Market and Financial Services
659,0,1.0,2022-01-20 10:44:00,Technology and Innovation
660,-1,0.0,2022-01-20 10:58:00,Technology and Innovation
661,0,1.0,2022-01-20 11:00:00,Technology and Innovation
662,0,1.0,2022-01-20 11:17:00,Market and Financial Services
663,0,1.0,2022-01-20 11:45:00,Market and Financial Services
664,0,1.0,2022-01-20 12:01:00,Technology and Innovation
665,0,1.0,2022-01-20 12:19:00,Market and Financial Services
666,0,1.0,2022-01-20 12:48:00,Market and Financial Services
667,0,0.7163743607558312,2022-01-20 13:00:00,NFTs and Digital Collectibles
668,0,1.0,2022-01-20 13:05:00,Technology and Innovation
669,2,1.0,2022-01-20 13:05:00,NFTs and Digital Collectibles
670,0,0.5056052426837135,2022-01-20 13:20:00,Market and Financial Services
671,0,1.0,2022-01-20 13:53:00,NFTs and Digital Collectibles
672,0,1.0,2022-01-20 14:00:00,Technology and Innovation
673,2,1.0,2022-01-20 14:11:00,Market and Financial Services
674,0,1.0,2022-01-20 14:26:00,Technology and Innovation
675,0,1.0,2022-01-20 14:31:00,NFTs and Digital Collectibles
676,0,1.0,2022-01-20 14:46:00,NFTs and Digital Collectibles
677,-1,0.0,2022-01-20 15:27:00,Security and Fraud
678,0,1.0,2022-01-20 15:30:00,Market and Financial Services
679,0,0.433657508805162,2022-01-20 16:15:00,Market and Financial Services
680,-1,0.0,2022-01-20 16:38:00,Market and Financial Services
681,0,1.0,2022-01-20 16:38:00,Technology and Innovation
682,0,1.0,2022-01-20 16:45:00,Technology and Innovation
683,0,1.0,2022-01-20 18:28:00,Technology and Innovation
684,-1,0.0,2022-01-20 19:11:00,Technology and Innovation
685,0,0.7103478802872324,2022-01-20 19:17:00,Market and Financial Services
686,0,1.0,2022-01-20 19:29:00,Legal and Regulatory Affairs
687,0,0.7462572089483992,2022-01-20 20:36:00,Technology and Innovation
688,-1,0.0,2022-01-20 21:00:00,Market and Financial Services
689,0,1.0,2022-01-20 21:45:00,Technology and Innovation
690,0,1.0,2022-01-20 22:00:00,NFTs and Digital Collectibles
691,0,1.0,2022-01-21 00:00:00,NFTs and Digital Collectibles
692,0,1.0,2022-01-21 01:00:00,Technology and Innovation
693,0,0.9111021463755689,2022-01-21 02:08:00,NFTs and Digital Collectibles
694,0,1.0,2022-01-21 02:42:00,Security and Fraud
695,0,1.0,2022-01-21 03:13:00,Technology and Innovation
696,0,1.0,2022-01-21 04:15:00,Market and Financial Services
697,0,0.656041303997145,2022-01-21 04:27:00,Market and Financial Services
698,0,1.0,2022-01-21 05:44:00,NFTs and Digital Collectibles
699,-1,0.0,2022-01-21 05:56:00,Market and Financial Services
700,-1,0.0,2022-01-21 08:20:00,NFTs and Digital Collectibles
701,0,0.7051142558549869,2022-01-21 08:28:00,Technology and Innovation
702,0,0.867911489800554,2022-01-21 08:38:00,Governance and Organizations
703,0,1.0,2022-01-21 09:02:00,Technology and Innovation
704,0,1.0,2022-01-21 09:03:00,NFTs and Digital Collectibles
705,0,0.5560655777847189,2022-01-21 09:45:00,Technology and Innovation
706,0,1.0,2022-01-21 10:05:00,Technology and Innovation
707,-1,0.0,2022-01-21 10:40:00,Legal and Regulatory Affairs
708,0,1.0,2022-01-21 12:12:00,Market and Financial Services
709,-1,0.0,2022-01-21 12:25:00,NFTs and Digital Collectibles
710,0,1.0,2022-01-21 12:42:00,Technology and Innovation
711,0,0.5420636379424392,2022-01-21 12:59:00,Governance and Organizations
712,-1,0.0,2022-01-21 13:04:00,NFTs and Digital Collectibles
713,-1,0.0,2022-01-21 13:14:00,Market and Financial Services
714,-1,0.0,2022-01-21 13:33:00,Market and Financial Services
715,-1,0.0,2022-01-21 13:54:00,Market and Financial Services
716,0,1.0,2022-01-21 14:00:00,Technology and Innovation
717,0,1.0,2022-01-21 14:10:00,Legal and Regulatory Affairs
718,-1,0.0,2022-01-21 14:16:00,Market and Financial Services
719,-1,0.0,2022-01-21 14:27:00,Market and Financial Services
720,0,1.0,2022-01-21 16:45:00,Technology and Innovation
721,0,0.9032655848945638,2022-01-21 17:39:00,Market and Financial Services
722,-1,0.0,2022-01-21 18:00:00,Security and Fraud
723,0,0.8149751249326646,2022-01-21 19:00:00,Market and Financial Services
724,0,1.0,2022-01-21 19:21:00,Legal and Regulatory Affairs
